Date,Site,Cover_type,mSAV
6/30/2017,13,Caulerpa prolifera,0
6/30/2017,13,Chara,0.2
6/30/2017,13,Chondria baileyana,0
6/30/2017,13,Digenia,0
6/30/2017,13,Halimeda incrassata,0
6/30/2017,13,Halodule,20.333333333333332
6/30/2017,13,Hypnea,0
6/30/2017,13,Laurencia spp.,0
6/30/2017,13,Penicillus,0
6/30/2017,13,Polysiphonia,NA
6/30/2017,13,Rhizophora mangle,0
6/30/2017,13,Ruppia,0
6/30/2017,13,Sargassum pteropleuron,0
6/30/2017,13,Thalassia,0
6/30/2017,13,Udotea,0
6/30/2017,15,Acetabularia,2.533333333333333
6/30/2017,15,Batophora,26.533333333333335
6/30/2017,15,Caulerpa prolifera,0
6/30/2017,15,Chara,0
6/30/2017,15,Chondria baileyana,0
6/30/2017,15,Digenia,0
6/30/2017,15,Halimeda incrassata,0
6/30/2017,15,Halodule,7.666666666666667
6/30/2017,15,Hypnea,0
6/30/2017,15,Laurencia spp.,0
6/30/2017,15,Penicillus,0
6/30/2017,15,Polysiphonia,NA
6/30/2017,15,Rhizophora mangle,0
6/30/2017,15,Ruppia,0
6/30/2017,15,Sargassum pteropleuron,0
6/30/2017,15,Thalassia,0
6/30/2017,15,Udotea,0
6/30/2017,17,Acetabularia,0.2
6/30/2017,17,Batophora,21
6/30/2017,17,Caulerpa prolifera,0
6/30/2017,17,Chara,0
6/30/2017,17,Chondria baileyana,0
6/30/2017,17,Digenia,0
6/30/2017,17,Halimeda incrassata,0
6/30/2017,17,Halodule,10.666666666666666
6/30/2017,17,Hypnea,0
6/30/2017,17,Laurencia spp.,0
6/30/2017,17,Penicillus,0
6/30/2017,17,Polysiphonia,NA
6/30/2017,17,Rhizophora mangle,0
6/30/2017,17,Ruppia,0
6/30/2017,17,Sargassum pteropleuron,0
6/30/2017,17,Thalassia,0
6/30/2017,17,Udotea,0
6/30/2017,19,Acetabularia,1.2
6/30/2017,19,Batophora,6.666666666666667
6/30/2017,19,Caulerpa prolifera,0
6/30/2017,19,Chara,0
6/30/2017,19,Chondria baileyana,0.3333333333333333
6/30/2017,19,Digenia,0
6/30/2017,19,Halimeda incrassata,0
6/30/2017,19,Halodule,8.6
6/30/2017,19,Hypnea,0
6/30/2017,19,Laurencia spp.,0.8
6/30/2017,19,Penicillus,0.2
6/30/2017,19,Polysiphonia,NA
6/30/2017,19,Rhizophora mangle,0
6/30/2017,19,Ruppia,0
6/30/2017,19,Sargassum pteropleuron,0
6/30/2017,19,Thalassia,22.2
6/30/2017,19,Udotea,0
6/30/2017,21,Acetabularia,0
6/30/2017,21,Batophora,0
6/30/2017,21,Caulerpa prolifera,0
6/30/2017,21,Chara,0
6/30/2017,21,Chondria baileyana,0
6/30/2017,21,Digenia,1
6/30/2017,21,Halimeda incrassata,0
6/30/2017,21,Halodule,0
6/30/2017,21,Hypnea,0
6/30/2017,21,Laurencia spp.,1.3333333333333333
6/30/2017,21,Penicillus,1
6/30/2017,21,Polysiphonia,NA
6/30/2017,21,Rhizophora mangle,0
6/30/2017,21,Ruppia,0
6/30/2017,21,Sargassum pteropleuron,0
6/30/2017,21,Thalassia,17.666666666666668
6/30/2017,21,Udotea,0
6/30/2017,4,Acetabularia,0
6/30/2017,4,Batophora,0
6/30/2017,4,Caulerpa prolifera,0
6/30/2017,4,Chara,0
6/30/2017,4,Chondria baileyana,0
6/30/2017,4,Digenia,0
6/30/2017,4,Halimeda incrassata,0
6/30/2017,4,Halodule,13.6
6/30/2017,4,Hypnea,0
6/30/2017,4,Laurencia spp.,0
6/30/2017,4,Penicillus,0
6/30/2017,4,Polysiphonia,NA
6/30/2017,4,Rhizophora mangle,0
6/30/2017,4,Ruppia,0
6/30/2017,4,Sargassum pteropleuron,0
6/30/2017,4,Thalassia,0
6/30/2017,4,Udotea,0
6/30/2017,4A,Acetabularia,0
6/30/2017,4A,Batophora,0
6/30/2017,4A,Caulerpa prolifera,0
6/30/2017,4A,Chara,6.266666666666667
6/30/2017,4A,Chondria baileyana,0
6/30/2017,4A,Digenia,0
6/30/2017,4A,Halimeda incrassata,0
6/30/2017,4A,Halodule,0.7333333333333333
6/30/2017,4A,Hypnea,0
6/30/2017,4A,Laurencia spp.,0
6/30/2017,4A,Penicillus,0
6/30/2017,4A,Polysiphonia,NA
6/30/2017,4A,Rhizophora mangle,0
6/30/2017,4A,Ruppia,0
6/30/2017,4A,Sargassum pteropleuron,0
6/30/2017,4A,Thalassia,0
6/30/2017,4A,Udotea,0
6/30/2017,5,Acetabularia,0
6/30/2017,5,Batophora,0
6/30/2017,5,Caulerpa prolifera,0
6/30/2017,5,Chara,17.133333333333333
6/30/2017,5,Chondria baileyana,0
6/30/2017,5,Digenia,0
6/30/2017,5,Halimeda incrassata,0
6/30/2017,5,Halodule,0
6/30/2017,5,Hypnea,0
6/30/2017,5,Laurencia spp.,0
6/30/2017,5,Penicillus,0
6/30/2017,5,Polysiphonia,NA
6/30/2017,5,Rhizophora mangle,0
6/30/2017,5,Ruppia,0
6/30/2017,5,Sargassum pteropleuron,0
6/30/2017,5,Thalassia,0
6/30/2017,5,Udotea,0
6/30/2017,7,Acetabularia,0
6/30/2017,7,Batophora,0
6/30/2017,7,Caulerpa prolifera,0
6/30/2017,7,Chara,0
6/30/2017,7,Chondria baileyana,0
6/30/2017,7,Digenia,0
6/30/2017,7,Halimeda incrassata,0
6/30/2017,7,Halodule,0
6/30/2017,7,Hypnea,0
6/30/2017,7,Laurencia spp.,0
6/30/2017,7,Penicillus,0
6/30/2017,7,Polysiphonia,NA
6/30/2017,7,Rhizophora mangle,0
6/30/2017,7,Ruppia,0
6/30/2017,7,Sargassum pteropleuron,0
6/30/2017,7,Thalassia,0
6/30/2017,7,Udotea,0
6/30/2017,8,Acetabularia,0
6/30/2017,8,Batophora,0
6/30/2017,8,Caulerpa prolifera,0
6/30/2017,8,Chara,0
6/30/2017,8,Chondria baileyana,0
6/30/2017,8,Digenia,0
6/30/2017,8,Halimeda incrassata,0
6/30/2017,8,Halodule,0
6/30/2017,8,Hypnea,0
6/30/2017,8,Laurencia spp.,0
6/30/2017,8,Penicillus,0
6/30/2017,8,Polysiphonia,NA
6/30/2017,8,Rhizophora mangle,0
6/30/2017,8,Ruppia,0
6/30/2017,8,Sargassum pteropleuron,0
6/30/2017,8,Thalassia,0
6/30/2017,8,Udotea,0
6/30/2017,9,Acetabularia,0
6/30/2017,9,Batophora,0
6/30/2017,9,Caulerpa prolifera,0
6/30/2017,9,Chara,0
6/30/2017,9,Chondria baileyana,0
6/30/2017,9,Digenia,0
6/30/2017,9,Halimeda incrassata,0
6/30/2017,9,Halodule,18.666666666666668
6/30/2017,9,Hypnea,0
6/30/2017,9,Laurencia spp.,0
6/30/2017,9,Penicillus,0
6/30/2017,9,Polysiphonia,NA
6/30/2017,9,Rhizophora mangle,0
6/30/2017,9,Ruppia,0
6/30/2017,9,Sargassum pteropleuron,0
6/30/2017,9,Thalassia,0
6/30/2017,9,Udotea,0
7/13/2018,24,Acetabularia,0
7/13/2018,24,Batophora,0
7/13/2018,24,Caulerpa prolifera,0
7/13/2018,24,Chara,100
7/13/2018,24,Chondria baileyana,0
7/13/2018,24,Digenia,0
7/13/2018,24,Halimeda incrassata,0
7/13/2018,24,Halodule,0
7/13/2018,24,Hypnea,0
7/13/2018,24,Laurencia spp.,0
7/13/2018,24,Penicillus,0
7/13/2018,24,Polysiphonia,NA
7/13/2018,24,Rhizophora mangle,0
7/13/2018,24,Ruppia,0
7/13/2018,24,Sargassum pteropleuron,0
7/13/2018,24,Thalassia,0
7/13/2018,24,Udotea,0
7/13/2018,27,Acetabularia,0
7/13/2018,27,Batophora,0
7/13/2018,27,Caulerpa prolifera,0
7/13/2018,27,Chara,0.7333333333333333
7/13/2018,27,Chondria baileyana,0
7/13/2018,27,Digenia,0
7/13/2018,27,Halimeda incrassata,0
7/13/2018,27,Halodule,0
7/13/2018,27,Hypnea,0
7/13/2018,27,Laurencia spp.,0
7/13/2018,27,Penicillus,0
7/13/2018,27,Polysiphonia,NA
7/13/2018,27,Rhizophora mangle,0
7/13/2018,27,Ruppia,1.4
7/13/2018,27,Sargassum pteropleuron,0
7/13/2018,27,Thalassia,0
7/13/2018,27,Udotea,0
7/13/2018,28,Acetabularia,0
7/13/2018,28,Batophora,0
7/13/2018,28,Caulerpa prolifera,0
7/13/2018,28,Chara,100
7/13/2018,28,Chondria baileyana,0
7/13/2018,28,Digenia,0
7/13/2018,28,Halimeda incrassata,0
7/13/2018,28,Halodule,0
7/13/2018,28,Hypnea,0
7/13/2018,28,Laurencia spp.,0
7/13/2018,28,Penicillus,0
7/13/2018,28,Polysiphonia,NA
7/13/2018,28,Rhizophora mangle,0
7/13/2018,28,Ruppia,0
7/13/2018,28,Sargassum pteropleuron,0
7/13/2018,28,Thalassia,0
7/13/2018,28,Udotea,0
7/13/2018,29,Acetabularia,0
7/13/2018,29,Batophora,0
7/13/2018,29,Caulerpa prolifera,0
7/13/2018,29,Chara,0
7/13/2018,29,Chondria baileyana,0
7/13/2018,29,Digenia,0
7/13/2018,29,Halimeda incrassata,0
7/13/2018,29,Halodule,0
7/13/2018,29,Hypnea,0
7/13/2018,29,Laurencia spp.,0
7/13/2018,29,Penicillus,0
7/13/2018,29,Polysiphonia,NA
7/13/2018,29,Rhizophora mangle,0
7/13/2018,29,Ruppia,0
7/13/2018,29,Sargassum pteropleuron,0
7/13/2018,29,Thalassia,0
7/13/2018,29,Udotea,0
7/13/2018,31,Acetabularia,0
7/13/2018,31,Batophora,0
7/13/2018,31,Caulerpa prolifera,0
7/13/2018,31,Chara,18.666666666666668
7/13/2018,31,Chondria baileyana,0
7/13/2018,31,Digenia,0
7/13/2018,31,Halimeda incrassata,0
7/13/2018,31,Halodule,0
7/13/2018,31,Hypnea,0
7/13/2018,31,Laurencia spp.,0
7/13/2018,31,Penicillus,0
7/13/2018,31,Polysiphonia,NA
7/13/2018,31,Rhizophora mangle,0
7/13/2018,31,Ruppia,0
7/13/2018,31,Sargassum pteropleuron,0
7/13/2018,31,Thalassia,0
7/13/2018,31,Udotea,0
7/13/2018,34,Acetabularia,0
7/13/2018,34,Batophora,0
7/13/2018,34,Caulerpa prolifera,0
7/13/2018,34,Chara,100
7/13/2018,34,Chondria baileyana,0
7/13/2018,34,Digenia,0
7/13/2018,34,Halimeda incrassata,0
7/13/2018,34,Halodule,0
7/13/2018,34,Hypnea,0
7/13/2018,34,Laurencia spp.,0
7/13/2018,34,Penicillus,0
7/13/2018,34,Polysiphonia,NA
7/13/2018,34,Rhizophora mangle,0
7/13/2018,34,Ruppia,0
7/13/2018,34,Sargassum pteropleuron,0
7/13/2018,34,Thalassia,0
7/13/2018,34,Udotea,0
7/13/2018,35,Acetabularia,0
7/13/2018,35,Batophora,0
7/13/2018,35,Caulerpa prolifera,0
7/13/2018,35,Chara,91.33333333333333
7/13/2018,35,Chondria baileyana,0
7/13/2018,35,Digenia,0
7/13/2018,35,Halimeda incrassata,0
7/13/2018,35,Halodule,0
7/13/2018,35,Hypnea,0
7/13/2018,35,Laurencia spp.,0
7/13/2018,35,Penicillus,0
7/13/2018,35,Polysiphonia,NA
7/13/2018,35,Rhizophora mangle,0
7/13/2018,35,Ruppia,0
7/13/2018,35,Sargassum pteropleuron,0
7/13/2018,35,Thalassia,0
7/13/2018,35,Udotea,0
7/13/2018,43,Acetabularia,0
7/13/2018,43,Batophora,0
7/13/2018,43,Caulerpa prolifera,0
7/13/2018,43,Chara,100
7/13/2018,43,Chondria baileyana,0
7/13/2018,43,Digenia,0
7/13/2018,43,Halimeda incrassata,0
7/13/2018,43,Halodule,0
7/13/2018,43,Hypnea,0
7/13/2018,43,Laurencia spp.,0
7/13/2018,43,Penicillus,0
7/13/2018,43,Polysiphonia,NA
7/13/2018,43,Rhizophora mangle,0
7/13/2018,43,Ruppia,0
7/13/2018,43,Sargassum pteropleuron,0
7/13/2018,43,Thalassia,0
7/13/2018,43,Udotea,0
7/13/2018,44,Acetabularia,0
7/13/2018,44,Batophora,0
7/13/2018,44,Caulerpa prolifera,0
7/13/2018,44,Chara,100
7/13/2018,44,Chondria baileyana,0
7/13/2018,44,Digenia,0
7/13/2018,44,Halimeda incrassata,0
7/13/2018,44,Halodule,0
7/13/2018,44,Hypnea,0
7/13/2018,44,Laurencia spp.,0
7/13/2018,44,Penicillus,0
7/13/2018,44,Polysiphonia,NA
7/13/2018,44,Rhizophora mangle,0
7/13/2018,44,Ruppia,0
7/13/2018,44,Sargassum pteropleuron,0
7/13/2018,44,Thalassia,0
7/13/2018,44,Udotea,0
7/2/2019,12,Acetabularia,0
7/2/2019,12,Batophora,8.866666666666667
7/2/2019,12,Caulerpa prolifera,0
7/2/2019,12,Chara,56.333333333333336
7/2/2019,12,Chondria baileyana,0
7/2/2019,12,Digenia,0
7/2/2019,12,Halimeda incrassata,0
7/2/2019,12,Halodule,0
7/2/2019,12,Hypnea,0
7/2/2019,12,Laurencia spp.,0
7/2/2019,12,Penicillus,0
7/2/2019,12,Polysiphonia,NA
7/2/2019,12,Rhizophora mangle,0
7/2/2019,12,Ruppia,0
7/2/2019,12,Sargassum pteropleuron,0
7/2/2019,12,Thalassia,0
7/2/2019,12,Udotea,0
7/2/2019,13,Acetabularia,0
7/2/2019,13,Batophora,44.666666666666664
7/2/2019,13,Caulerpa prolifera,0
7/2/2019,13,Chara,93
7/2/2019,13,Chondria baileyana,0
7/2/2019,13,Digenia,0
7/2/2019,13,Halimeda incrassata,0
7/2/2019,13,Halodule,0
7/2/2019,13,Hypnea,0
7/2/2019,13,Laurencia spp.,0
7/2/2019,13,Penicillus,0
7/2/2019,13,Polysiphonia,NA
7/2/2019,13,Rhizophora mangle,0
7/2/2019,13,Ruppia,0
7/2/2019,13,Sargassum pteropleuron,0
7/2/2019,13,Thalassia,0
7/2/2019,13,Udotea,0
7/2/2019,15,Acetabularia,2.8
7/2/2019,15,Batophora,3
7/2/2019,15,Caulerpa prolifera,0
7/2/2019,15,Chara,0
7/2/2019,15,Chondria baileyana,0
7/2/2019,15,Digenia,0
7/2/2019,15,Halimeda incrassata,0
7/2/2019,15,Halodule,0
7/2/2019,15,Hypnea,0
7/2/2019,15,Laurencia spp.,0
7/2/2019,15,Penicillus,0.2
7/2/2019,15,Polysiphonia,NA
7/2/2019,15,Rhizophora mangle,0
7/2/2019,15,Ruppia,0
7/2/2019,15,Sargassum pteropleuron,0
7/2/2019,15,Thalassia,0
7/2/2019,15,Udotea,0
7/2/2019,17,Acetabularia,0
7/2/2019,17,Batophora,2.8
7/2/2019,17,Caulerpa prolifera,0
7/2/2019,17,Chara,0
7/2/2019,17,Chondria baileyana,0
7/2/2019,17,Digenia,0
7/2/2019,17,Halimeda incrassata,0
7/2/2019,17,Halodule,0
7/2/2019,17,Hypnea,0
7/2/2019,17,Laurencia spp.,0
7/2/2019,17,Penicillus,0
7/2/2019,17,Polysiphonia,NA
7/2/2019,17,Rhizophora mangle,0
7/2/2019,17,Ruppia,0
7/2/2019,17,Sargassum pteropleuron,0
7/2/2019,17,Thalassia,0
7/2/2019,17,Udotea,0
7/2/2019,19,Acetabularia,0
7/2/2019,19,Batophora,0.2
7/2/2019,19,Caulerpa prolifera,0
7/2/2019,19,Chara,0
7/2/2019,19,Chondria baileyana,0
7/2/2019,19,Digenia,0
7/2/2019,19,Halimeda incrassata,0
7/2/2019,19,Halodule,23.666666666666668
7/2/2019,19,Hypnea,0
7/2/2019,19,Laurencia spp.,0
7/2/2019,19,Penicillus,0
7/2/2019,19,Polysiphonia,NA
7/2/2019,19,Rhizophora mangle,0
7/2/2019,19,Ruppia,0
7/2/2019,19,Sargassum pteropleuron,0
7/2/2019,19,Thalassia,0
7/2/2019,19,Udotea,0
7/2/2019,21,Acetabularia,0
7/2/2019,21,Batophora,0.4
7/2/2019,21,Caulerpa prolifera,0
7/2/2019,21,Chara,0
7/2/2019,21,Chondria baileyana,0
7/2/2019,21,Digenia,0
7/2/2019,21,Halimeda incrassata,4.066666666666666
7/2/2019,21,Halodule,3.4
7/2/2019,21,Hypnea,0
7/2/2019,21,Laurencia spp.,0
7/2/2019,21,Penicillus,1.0666666666666667
7/2/2019,21,Polysiphonia,NA
7/2/2019,21,Rhizophora mangle,0
7/2/2019,21,Ruppia,0
7/2/2019,21,Sargassum pteropleuron,0.2
7/2/2019,21,Thalassia,0.4
7/2/2019,21,Udotea,0
7/2/2019,4,Acetabularia,0.4
7/2/2019,4,Batophora,0
7/2/2019,4,Caulerpa prolifera,0
7/2/2019,4,Chara,0
7/2/2019,4,Chondria baileyana,0
7/2/2019,4,Digenia,0
7/2/2019,4,Halimeda incrassata,0
7/2/2019,4,Halodule,1.6
7/2/2019,4,Hypnea,0
7/2/2019,4,Laurencia spp.,0
7/2/2019,4,Penicillus,0
7/2/2019,4,Polysiphonia,NA
7/2/2019,4,Rhizophora mangle,0
7/2/2019,4,Ruppia,0
7/2/2019,4,Sargassum pteropleuron,0
7/2/2019,4,Thalassia,0
7/2/2019,4,Udotea,0
7/2/2019,4A,Acetabularia,0
7/2/2019,4A,Batophora,0
7/2/2019,4A,Caulerpa prolifera,0
7/2/2019,4A,Chara,96
7/2/2019,4A,Chondria baileyana,0
7/2/2019,4A,Digenia,0
7/2/2019,4A,Halimeda incrassata,0
7/2/2019,4A,Halodule,0
7/2/2019,4A,Hypnea,0
7/2/2019,4A,Laurencia spp.,0
7/2/2019,4A,Penicillus,0
7/2/2019,4A,Polysiphonia,NA
7/2/2019,4A,Rhizophora mangle,0
7/2/2019,4A,Ruppia,0
7/2/2019,4A,Sargassum pteropleuron,0
7/2/2019,4A,Thalassia,0
7/2/2019,4A,Udotea,0
7/2/2019,5,Acetabularia,0
7/2/2019,5,Batophora,0
7/2/2019,5,Caulerpa prolifera,0
7/2/2019,5,Chara,100
7/2/2019,5,Chondria baileyana,0
7/2/2019,5,Digenia,0
7/2/2019,5,Halimeda incrassata,0
7/2/2019,5,Halodule,0
7/2/2019,5,Hypnea,0
7/2/2019,5,Laurencia spp.,0
7/2/2019,5,Penicillus,0
7/2/2019,5,Polysiphonia,NA
7/2/2019,5,Rhizophora mangle,0
7/2/2019,5,Ruppia,0
7/2/2019,5,Sargassum pteropleuron,0
7/2/2019,5,Thalassia,0
7/2/2019,5,Udotea,0
7/2/2019,7,Acetabularia,0
7/2/2019,7,Batophora,0
7/2/2019,7,Caulerpa prolifera,0
7/2/2019,7,Chara,70.53333333333333
7/2/2019,7,Chondria baileyana,0
7/2/2019,7,Digenia,0
7/2/2019,7,Halimeda incrassata,0
7/2/2019,7,Halodule,0
7/2/2019,7,Hypnea,0
7/2/2019,7,Laurencia spp.,0
7/2/2019,7,Penicillus,0
7/2/2019,7,Polysiphonia,NA
7/2/2019,7,Rhizophora mangle,0
7/2/2019,7,Ruppia,0
7/2/2019,7,Sargassum pteropleuron,0
7/2/2019,7,Thalassia,0
7/2/2019,7,Udotea,0
7/2/2019,8,Acetabularia,0
7/2/2019,8,Batophora,0
7/2/2019,8,Caulerpa prolifera,0
7/2/2019,8,Chara,72
7/2/2019,8,Chondria baileyana,0
7/2/2019,8,Digenia,0
7/2/2019,8,Halimeda incrassata,0
7/2/2019,8,Halodule,0
7/2/2019,8,Hypnea,0
7/2/2019,8,Laurencia spp.,0
7/2/2019,8,Penicillus,0
7/2/2019,8,Polysiphonia,NA
7/2/2019,8,Rhizophora mangle,0
7/2/2019,8,Ruppia,0
7/2/2019,8,Sargassum pteropleuron,0
7/2/2019,8,Thalassia,0
7/2/2019,8,Udotea,0
7/2/2019,9,Acetabularia,0
7/2/2019,9,Batophora,38
7/2/2019,9,Caulerpa prolifera,0
7/2/2019,9,Chara,73
7/2/2019,9,Chondria baileyana,0
7/2/2019,9,Digenia,0
7/2/2019,9,Halimeda incrassata,0
7/2/2019,9,Halodule,0.2
7/2/2019,9,Hypnea,0
7/2/2019,9,Laurencia spp.,0
7/2/2019,9,Penicillus,0
7/2/2019,9,Polysiphonia,NA
7/2/2019,9,Rhizophora mangle,0
7/2/2019,9,Ruppia,0
7/2/2019,9,Sargassum pteropleuron,0
7/2/2019,9,Thalassia,0
7/2/2019,9,Udotea,0
7/28/2014,10,Acetabularia,0
7/28/2014,10,Batophora,0
7/28/2014,10,Caulerpa prolifera,0
7/28/2014,10,Chara,0
7/28/2014,10,Chondria baileyana,0
7/28/2014,10,Digenia,0
7/28/2014,10,Halimeda incrassata,0
7/28/2014,10,Halodule,38.333333333333336
7/28/2014,10,Hypnea,0
7/28/2014,10,Laurencia spp.,0
7/28/2014,10,Penicillus,0
7/28/2014,10,Polysiphonia,NA
7/28/2014,10,Rhizophora mangle,0
7/28/2014,10,Ruppia,0
7/28/2014,10,Sargassum pteropleuron,0
7/28/2014,10,Thalassia,0
7/28/2014,10,Udotea,0
7/28/2014,12B,Acetabularia,0
7/28/2014,12B,Batophora,0
7/28/2014,12B,Caulerpa prolifera,0
7/28/2014,12B,Chara,0
7/28/2014,12B,Chondria baileyana,0
7/28/2014,12B,Digenia,0
7/28/2014,12B,Halimeda incrassata,0
7/28/2014,12B,Halodule,23.666666666666668
7/28/2014,12B,Hypnea,0
7/28/2014,12B,Laurencia spp.,0
7/28/2014,12B,Penicillus,0
7/28/2014,12B,Polysiphonia,NA
7/28/2014,12B,Rhizophora mangle,0
7/28/2014,12B,Ruppia,0
7/28/2014,12B,Sargassum pteropleuron,0
7/28/2014,12B,Thalassia,0
7/28/2014,12B,Udotea,0
7/28/2014,12C,Acetabularia,0
7/28/2014,12C,Batophora,0
7/28/2014,12C,Caulerpa prolifera,0
7/28/2014,12C,Chara,0
7/28/2014,12C,Chondria baileyana,0
7/28/2014,12C,Digenia,0
7/28/2014,12C,Halimeda incrassata,0
7/28/2014,12C,Halodule,11.666666666666666
7/28/2014,12C,Hypnea,0
7/28/2014,12C,Laurencia spp.,0
7/28/2014,12C,Penicillus,0
7/28/2014,12C,Polysiphonia,NA
7/28/2014,12C,Rhizophora mangle,0
7/28/2014,12C,Ruppia,0
7/28/2014,12C,Sargassum pteropleuron,0
7/28/2014,12C,Thalassia,0
7/28/2014,12C,Udotea,0
7/28/2014,13,Acetabularia,0
7/28/2014,13,Batophora,0
7/28/2014,13,Caulerpa prolifera,0
7/28/2014,13,Chara,0
7/28/2014,13,Chondria baileyana,0
7/28/2014,13,Digenia,0
7/28/2014,13,Halimeda incrassata,0
7/28/2014,13,Halodule,14.333333333333334
7/28/2014,13,Hypnea,0
7/28/2014,13,Laurencia spp.,0
7/28/2014,13,Penicillus,0
7/28/2014,13,Polysiphonia,NA
7/28/2014,13,Rhizophora mangle,0
7/28/2014,13,Ruppia,0
7/28/2014,13,Sargassum pteropleuron,0
7/28/2014,13,Thalassia,0
7/28/2014,13,Udotea,0
7/28/2014,14,Acetabularia,0
7/28/2014,14,Batophora,0
7/28/2014,14,Caulerpa prolifera,0
7/28/2014,14,Chara,0
7/28/2014,14,Chondria baileyana,0
7/28/2014,14,Digenia,0
7/28/2014,14,Halimeda incrassata,0
7/28/2014,14,Halodule,59.333333333333336
7/28/2014,14,Hypnea,0
7/28/2014,14,Laurencia spp.,0
7/28/2014,14,Penicillus,0
7/28/2014,14,Polysiphonia,NA
7/28/2014,14,Rhizophora mangle,0
7/28/2014,14,Ruppia,0
7/28/2014,14,Sargassum pteropleuron,0
7/28/2014,14,Thalassia,0
7/28/2014,14,Udotea,0
7/28/2014,15,Acetabularia,0
7/28/2014,15,Batophora,0
7/28/2014,15,Caulerpa prolifera,0
7/28/2014,15,Chara,0
7/28/2014,15,Chondria baileyana,0
7/28/2014,15,Digenia,0
7/28/2014,15,Halimeda incrassata,0
7/28/2014,15,Halodule,5
7/28/2014,15,Hypnea,0
7/28/2014,15,Laurencia spp.,0
7/28/2014,15,Penicillus,0
7/28/2014,15,Polysiphonia,NA
7/28/2014,15,Rhizophora mangle,0
7/28/2014,15,Ruppia,0
7/28/2014,15,Sargassum pteropleuron,0
7/28/2014,15,Thalassia,0
7/28/2014,15,Udotea,0
7/28/2014,16,Acetabularia,0
7/28/2014,16,Batophora,1.4
7/28/2014,16,Caulerpa prolifera,0
7/28/2014,16,Chara,0
7/28/2014,16,Chondria baileyana,0
7/28/2014,16,Digenia,0
7/28/2014,16,Halimeda incrassata,0
7/28/2014,16,Halodule,8.333333333333334
7/28/2014,16,Hypnea,0
7/28/2014,16,Laurencia spp.,0
7/28/2014,16,Penicillus,0
7/28/2014,16,Polysiphonia,NA
7/28/2014,16,Rhizophora mangle,0
7/28/2014,16,Ruppia,0
7/28/2014,16,Sargassum pteropleuron,0
7/28/2014,16,Thalassia,0.2
7/28/2014,16,Udotea,0
7/28/2014,17,Acetabularia,0
7/28/2014,17,Batophora,0
7/28/2014,17,Caulerpa prolifera,0
7/28/2014,17,Chara,0
7/28/2014,17,Chondria baileyana,0
7/28/2014,17,Digenia,0
7/28/2014,17,Halimeda incrassata,0
7/28/2014,17,Halodule,8.666666666666666
7/28/2014,17,Hypnea,0
7/28/2014,17,Laurencia spp.,0
7/28/2014,17,Penicillus,0
7/28/2014,17,Polysiphonia,NA
7/28/2014,17,Rhizophora mangle,0
7/28/2014,17,Ruppia,0
7/28/2014,17,Sargassum pteropleuron,0.3333333333333333
7/28/2014,17,Thalassia,0
7/28/2014,17,Udotea,0
7/28/2014,18,Acetabularia,0
7/28/2014,18,Batophora,0.8
7/28/2014,18,Caulerpa prolifera,0
7/28/2014,18,Chara,0
7/28/2014,18,Chondria baileyana,0
7/28/2014,18,Digenia,0
7/28/2014,18,Halimeda incrassata,0
7/28/2014,18,Halodule,5.333333333333333
7/28/2014,18,Hypnea,0
7/28/2014,18,Laurencia spp.,0
7/28/2014,18,Penicillus,0
7/28/2014,18,Polysiphonia,NA
7/28/2014,18,Rhizophora mangle,0
7/28/2014,18,Ruppia,0
7/28/2014,18,Sargassum pteropleuron,0
7/28/2014,18,Thalassia,0
7/28/2014,18,Udotea,0
7/28/2014,19,Acetabularia,0
7/28/2014,19,Batophora,1.2
7/28/2014,19,Caulerpa prolifera,0
7/28/2014,19,Chara,0
7/28/2014,19,Chondria baileyana,0
7/28/2014,19,Digenia,0
7/28/2014,19,Halimeda incrassata,0
7/28/2014,19,Halodule,10.733333333333333
7/28/2014,19,Hypnea,0
7/28/2014,19,Laurencia spp.,0.2
7/28/2014,19,Penicillus,0.8666666666666667
7/28/2014,19,Polysiphonia,NA
7/28/2014,19,Rhizophora mangle,0
7/28/2014,19,Ruppia,0
7/28/2014,19,Sargassum pteropleuron,0
7/28/2014,19,Thalassia,5.133333333333334
7/28/2014,19,Udotea,0
7/28/2014,20,Acetabularia,0
7/28/2014,20,Batophora,2.2
7/28/2014,20,Caulerpa prolifera,0
7/28/2014,20,Chara,0
7/28/2014,20,Chondria baileyana,0
7/28/2014,20,Digenia,0
7/28/2014,20,Halimeda incrassata,0
7/28/2014,20,Halodule,3
7/28/2014,20,Hypnea,0
7/28/2014,20,Laurencia spp.,0
7/28/2014,20,Penicillus,4.133333333333334
7/28/2014,20,Polysiphonia,NA
7/28/2014,20,Rhizophora mangle,0
7/28/2014,20,Ruppia,0
7/28/2014,20,Sargassum pteropleuron,0
7/28/2014,20,Thalassia,12.066666666666666
7/28/2014,20,Udotea,0
7/28/2014,21,Acetabularia,2
7/28/2014,21,Batophora,4.733333333333333
7/28/2014,21,Caulerpa prolifera,0
7/28/2014,21,Chara,0
7/28/2014,21,Chondria baileyana,0
7/28/2014,21,Digenia,1.8
7/28/2014,21,Halimeda incrassata,0.4
7/28/2014,21,Halodule,0.8
7/28/2014,21,Hypnea,0
7/28/2014,21,Laurencia spp.,0.2
7/28/2014,21,Penicillus,0.8
7/28/2014,21,Polysiphonia,NA
