SAV percent cover,,,,,,,,,,,,,,,,,,,,,Chara ,Halodule,Thalassia,Ruppia
Date,Site #,Rep,Chara,Halodule,Ruppia,Batophora,Acetabularia,Thalassia,Penicillus,Sargassum pteropleuron,Laurencia spp.,Caulerpa prolifera ,Halimeda incrassata,Rhizophora mangle,Polysiphonia binneyi,Chondria baileyana,Udotea,Hypnea,Digenia,Total,Canopy height,Canopy height,Canopy height,Canopy height
NA,36,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,36,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,36,mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,36,median,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,36,min,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,36,max,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,36,frequency,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/30/2013,37,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,37,2,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,15,0,
7/30/2013,37,3,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,15,0,
7/30/2013,37,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,37,5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,37,6,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,15,0,
7/30/2013,37,7,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,15,0,
7/30/2013,37,8,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,37,9,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,15,0,
7/30/2013,37,10,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,15,0,
7/30/2013,37,11,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,37,12,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,15,0,
7/30/2013,37,13,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,15,0,
7/30/2013,37,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,
7/30/2013,37,15,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,15,0,
7/30/2013,37,mean,0.0,82.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.3,0.0,15.0,0.0,
7/30/2013,37,median,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,15,0,
7/30/2013,37,min,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0,
7/30/2013,37,max,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,37,frequency,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,
NA,38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,38,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,38,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,38,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,38,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,38,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,38,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,38,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,38,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,38,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,38,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,38,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,38,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,38,mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,38,median,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,38,min,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,38,max,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,38,frequency,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,39,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,39,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,39,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,39,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,39,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,39,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,39,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,39,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,39,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,39,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,39,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,39,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,39,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,39,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,39,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,39,mean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,39,median,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,39,min,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,39,max,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
NA,39,frequency,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
7/30/2013,40,1,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,40,2,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,40,3,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,40,4,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,40,5,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,40,6,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,40,7,0,100,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,40,8,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,40,9,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,40,10,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,40,11,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,40,12,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,15,0,
7/30/2013,40,13,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,40,14,0,100,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,40,15,0,100,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,40,mean,0.0,99.3,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.3,0.0,15.0,0.0,
7/30/2013,40,median,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,40,min,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,15,0,
7/30/2013,40,max,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,40,frequency,0,100,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,
7/30/2013,41,1,0,80,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,15,0,
7/30/2013,41,2,0,80,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,15,0,
7/30/2013,41,3,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,41,4,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,41,5,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,41,6,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,41,7,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,41,8,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,41,9,0,100,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,41,10,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,41,11,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,41,12,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,41,13,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,41,14,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,41,15,0,80,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,15,0,
7/30/2013,41,mean,0.0,96.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.3,0.0,15.0,0.0,
7/30/2013,41,median,0,100,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,41,min,0,80,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,15,0,
7/30/2013,41,max,0,100,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,15,0,
7/30/2013,41,frequency,0,100,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,
8/6/2013,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,42,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,42,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,42,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,42,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,42,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,42,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,42,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,42,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,42,mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8/6/2013,42,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,42,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,42,max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,42,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,43,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,43,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,43,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,43,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,43,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,43,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,43,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,43,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,43,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,43,mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8/6/2013,43,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,43,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,43,max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,43,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8/6/2013,44,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,112,0,0,
8/6/2013,44,2,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,112,0,0,
8/6/2013,44,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,112,0,0,
8/6/2013,44,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,112,0,0,
8/6/2013,44,5,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,112,0,0,
8/6/2013,44,6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,112,0,0,
8/6/2013,44,7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,112,0,0,
8/6/2013,44,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,112,0,0,
8/6/2013,44,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,112,0,0,
8/6/2013,44,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,
8/6/2013,44,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,
8/6/2013,44,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,
8/6/2013,44,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,112,0,0,
8/6/2013,44,14,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,112,0,0,
8/6/2013,44,15,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,112,0,0,
8/6/2013,44,mean,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.3,112.0,0.0,0.0,
8/6/2013,44,median,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,112,0,0,
8/6/2013,44,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,
8/6/2013,44,max,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,112,0,0,
8/6/2013,44,frequency,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,100,0,0,
8/6/2013,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
8/6/2013,45,2,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,50,0,0,
8/6/2013,45,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,
8/6/2013,45,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50,0,0,
8/6/2013,45,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50,0,0,
8/6/2013,45,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
8/6/2013,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
8/6/2013,45,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
8/6/2013,45,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
8/6/2013,45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
8/6/2013,45,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
8/6/2013,45,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
8/6/2013,45,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
8/6/2013,45,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
8/6/2013,45,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
8/6/2013,45,mean,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,50.0,0.0,0.0,
8/6/2013,45,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
8/6/2013,45,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,
8/6/2013,45,max,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,50,0,0,
8/6/2013,45,frequency,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,100,0,0,
