SAV percent cover,,,,,,,,,,,,,,,,,,,,,,
Date,Site #,Rep,Chara,Halodule,Ruppia,Batophora,Acetabularia,Thalassia,Penicillus,Sargassum pteropleuron,Laurencia spp.,Caulerpa prolifera ,Halimeda incrassata,Rhizophora mangle,Polysiphonia binneyi,Chondria baileyana,Udotea,Hypnea,Digenia,Total,substrate,Notes
04/01/09,16,mean,1,13,0,1.6,0,0,1,0.666666667,0,0,0,0,0.4,0,0,,,13.66666667,,
04/01/09,17,mean,0,12.33333333,0,2.733333333,0,0,2.066666667,0.2,0,0,0,0,0,0,0,,,14.66666667,,
04/01/09,18,mean,0,3.533333333,0,1.6,0.8,0,1.4,0,0,0,0,0,0.8,0,0,,,3.933333333,,
04/01/09,19,mean,0,9.333333333,0,1.6,0,0.2,0.6,0.333333333,0,0,0,0,0.6,0,0,,,9.666666667,,
04/01/09,20,mean,0,7.333333333,0,0.8,0,0.4,0.8,0,0,0,0,0,0,0,0.2,,,7.333333333,,
04/01/09,21,mean,0,18.33333333,0,1.733333333,0.4,3.066666667,0.333333333,0,0.666666667,0,0,0,0.2,0,0,,,22.33333333,,
04/07/09,22,mean,38.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,38.33333333,,
04/07/09,23,mean,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13,,
04/07/09,24,mean,9.533333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,9.533333333,,
04/07/09,25,mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
04/07/09,26,mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
04/07/09,27,mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
04/07/09,28,mean,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
04/07/09,29,mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
04/07/09,30,mean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
04/07/09,31,mean,4.466666667,0,12.93333333,0,0,0,0,0,0,0,0,0,0,0,0,,,15.86666667,,
04/07/09,32,mean,12.13333333,0,4.333333333,0,0,0,0,0,0,0,0,0,0,0,0,,,15.86666667,,
04/07/09,33,mean,86.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,86.66666667,,
04/07/09,34,mean,97.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,97.33333333,,
04/07/09,35,mean,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,89,,
,36,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,,,Too Shallow,,
04/12/09,37,mean,0,18.66666667,0,21.2,0.2,0,0,0,0,0,0,0,0,0,0,,,38.66666667,,
04/13/09,38,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,,,Too Shallow,,
,39,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,Too Shallow,,,Too Shallow,,
04/13/09,40,mean,0,20.66666667,0.8,12.2,0,0,0,0,0,0,0,0,0,0,0,,,32.33333333,,
04/13/09,41,mean,0,35.66666667,0.2,17.33333333,0,0,0,0,0,0,0,0,0,0,0,,,50.33333333,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Frequencies,,,,,,,,,,,,,,,,,,,,,,
04/01/09,1,frequency,0,0,0,46.66666667,73.33333333,0,0,0,0,0,0,0,0,0,0,,,86.66666667,,
04/01/09,2,frequency,0,0,0,66.66666667,26.66666667,0,0,0,0,0,0,0,0,0,0,,,86.66666667,,
04/01/09,3,frequency,0,0,0,0,13.33333333,0,0,0,0,0,0,0,0,0,0,,,13.33333333,,
04/01/09,4,frequency,46.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46.66666667,,
04/01/09,5,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,,
04/01/09,6,frequency,6.666666667,46.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,,,46.66666667,,
04/01/09,7,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,,
04/01/09,8,frequency,86.66666667,0,0,26.66666667,0,0,0,0,0,0,0,0,0,0,0,,,86.66666667,,
04/01/09,9,frequency,33.33333333,6.666666667,0,6.666666667,0,0,0,0,0,0,0,0,0,0,0,,,40,,
04/01/09,10,frequency,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,,
04/01/09,11,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
04/01/09,12,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,,
04/01/09,13,frequency,93.33333333,73.33333333,0,86.66666667,0,0,0,0,0,0,0,0,0,0,0,,,100,,
04/01/09,14,frequency,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,,
04/01/09,15,frequency,0,100,0,100,40,0,0,0,0,0,0,0,0,0,0,,,100,,
04/01/09,16,frequency,33.33333333,100,0,53.33333333,0,0,33.33333333,6.666666667,0,0,0,0,13.33333333,0,0,,,100,,
04/01/09,17,frequency,0,100,0,86.66666667,0,0,60,6.666666667,0,0,0,0,0,0,0,,,100,,
04/01/09,18,frequency,0,100,0,53.33333333,26.66666667,0,46.66666667,0,0,0,0,0,26.66666667,0,0,,,100,,
04/01/09,19,frequency,0,100,0,53.33333333,0,6.666666667,20,6.666666667,0,0,0,0,20,0,0,,,100,,
04/01/09,20,frequency,0,100,0,26.66666667,0,13.33333333,26.66666667,0,0,0,0,0,0,0,6.666666667,,,100,,
04/01/09,21,frequency,0,100,0,53.33333333,13.33333333,40,6.666666667,0,6.666666667,0,0,0,6.666666667,0,0,,,100,,
04/07/09,22,frequency,93.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,93.33333333,,
04/07/09,23,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,,
04/07/09,24,frequency,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,60,,
04/07/09,25,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
04/07/09,26,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
04/07/09,27,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
04/07/09,28,frequency,93.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
04/07/09,29,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
04/07/09,30,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
04/07/09,31,frequency,80,0,86.66666667,0,0,0,0,0,0,0,0,0,0,0,0,,,100,,
04/07/09,32,frequency,80,0,20,0,0,0,0,0,0,0,0,0,0,0,0,,,80,,
04/07/09,33,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,,
04/07/09,34,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,,
04/07/09,35,frequency,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,100,,
04/13/09,37,frequency,0,100,0,100,6.666666667,0,0,0,0,0,0,0,0,0,0,,,100,,
04/13/09,40,frequency,0,100,26.66666667,100,0,0,0,0,0,0,0,0,0,0,0,,,100,,
04/13/09,41,frequency,0,100,6.666666667,100,0,0,0,0,0,0,0,0,0,0,0,,,100,,
